"","DATE","Seasonality","Metro","Tier","HPI"
"20220",2005-01-01,"SA","Tampa","High",172.56
"20221",2005-02-01,"SA","Tampa","High",175.86
"20222",2005-03-01,"SA","Tampa","High",179.86
"20223",2005-04-01,"SA","Tampa","High",182.86
"20224",2005-05-01,"SA","Tampa","High",186.44
"20225",2005-06-01,"SA","Tampa","High",191.11
"20226",2005-07-01,"SA","Tampa","High",194.83
"20227",2005-08-01,"SA","Tampa","High",199.19
"20228",2005-09-01,"SA","Tampa","High",203.85
"20229",2005-10-01,"SA","Tampa","High",209.65
"20230",2005-11-01,"SA","Tampa","High",213.95
"20231",2005-12-01,"SA","Tampa","High",217.1
"20232",2006-01-01,"SA","Tampa","High",219.91
"20233",2006-02-01,"SA","Tampa","High",221.53
"20234",2006-03-01,"SA","Tampa","High",223.75
"20235",2006-04-01,"SA","Tampa","High",225.6
"20236",2006-05-01,"SA","Tampa","High",225.93
"20237",2006-06-01,"SA","Tampa","High",224.44
"20238",2006-07-01,"SA","Tampa","High",222.81
"20239",2006-08-01,"SA","Tampa","High",221.35
"20240",2006-09-01,"SA","Tampa","High",219.7
"20241",2006-10-01,"SA","Tampa","High",216.83
"20242",2006-11-01,"SA","Tampa","High",215.56
"20243",2006-12-01,"SA","Tampa","High",213.83
"20244",2007-01-01,"SA","Tampa","High",214.41
"20245",2007-02-01,"SA","Tampa","High",216.18
"20246",2007-03-01,"SA","Tampa","High",216.07
"20247",2007-04-01,"SA","Tampa","High",213.28
"20248",2007-05-01,"SA","Tampa","High",209.74
"20249",2007-06-01,"SA","Tampa","High",207.6
"20250",2007-07-01,"SA","Tampa","High",204.53
"20251",2007-08-01,"SA","Tampa","High",200.66
"20252",2007-09-01,"SA","Tampa","High",197.43
"20253",2007-10-01,"SA","Tampa","High",195.71
"20254",2007-11-01,"SA","Tampa","High",193.71
"20255",2007-12-01,"SA","Tampa","High",191.49
"20256",2008-01-01,"SA","Tampa","High",187.45
"20257",2008-02-01,"SA","Tampa","High",182.71
"20258",2008-03-01,"SA","Tampa","High",177.08
"20259",2008-04-01,"SA","Tampa","High",173.5
"20260",2008-05-01,"SA","Tampa","High",171.13
"20261",2008-06-01,"SA","Tampa","High",168.26
"20262",2008-07-01,"SA","Tampa","High",167.3
"20263",2008-08-01,"SA","Tampa","High",167.89
"20264",2008-09-01,"SA","Tampa","High",164.17
"20265",2008-10-01,"SA","Tampa","High",159.79
"20266",2008-11-01,"SA","Tampa","High",155.57
"20267",2008-12-01,"SA","Tampa","High",152.58
"20268",2009-01-01,"SA","Tampa","High",146.91
"20269",2009-02-01,"SA","Tampa","High",144.34
"20270",2009-03-01,"SA","Tampa","High",141.55
"20271",2009-04-01,"SA","Tampa","High",140.21
"20272",2009-05-01,"SA","Tampa","High",138.92
"20273",2009-06-01,"SA","Tampa","High",139.42
"20274",2009-07-01,"SA","Tampa","High",140.53
"20275",2009-08-01,"SA","Tampa","High",141.37
"20276",2009-09-01,"SA","Tampa","High",139.65
"20277",2009-10-01,"SA","Tampa","High",138.45
"20278",2009-11-01,"SA","Tampa","High",138.3
"20279",2009-12-01,"SA","Tampa","High",138.45
"20280",2010-01-01,"SA","Tampa","High",139.75
"20281",2010-02-01,"SA","Tampa","High",140.09
"20282",2010-03-01,"SA","Tampa","High",141.22
"20283",2010-04-01,"SA","Tampa","High",140.92
"20284",2010-05-01,"SA","Tampa","High",140.87
"20285",2010-06-01,"SA","Tampa","High",138.73
"20286",2010-07-01,"SA","Tampa","High",136.93
"20287",2010-08-01,"SA","Tampa","High",136.42
"20288",2010-09-01,"SA","Tampa","High",136.94
"20289",2010-10-01,"SA","Tampa","High",136.59
"20290",2010-11-01,"SA","Tampa","High",135.95
"20291",2010-12-01,"SA","Tampa","High",132.98
"20292",2011-01-01,"SA","Tampa","High",132.61
"20293",2011-02-01,"SA","Tampa","High",132.06
"20294",2011-03-01,"SA","Tampa","High",131.47
"20295",2011-04-01,"SA","Tampa","High",130.89
"20296",2011-05-01,"SA","Tampa","High",130.45
"20297",2011-06-01,"SA","Tampa","High",130.87
"20298",2011-07-01,"SA","Tampa","High",130.81
"20299",2011-08-01,"SA","Tampa","High",131.02
"20300",2011-09-01,"SA","Tampa","High",129.35
"20301",2011-10-01,"SA","Tampa","High",130.17
"20302",2011-11-01,"SA","Tampa","High",130.08
"20303",2011-12-01,"SA","Tampa","High",130.44
"20304",2012-01-01,"SA","Tampa","High",130.78
"20305",2012-02-01,"SA","Tampa","High",131.23
"20306",2012-03-01,"SA","Tampa","High",132.11
"20307",2012-04-01,"SA","Tampa","High",133.8
"20308",2012-05-01,"SA","Tampa","High",135.05
"20309",2012-06-01,"SA","Tampa","High",136.17
"20310",2012-07-01,"SA","Tampa","High",136.46
"20311",2012-08-01,"SA","Tampa","High",136.68
"20312",2012-09-01,"SA","Tampa","High",136.68
"20313",2012-10-01,"SA","Tampa","High",136.83
"20314",2012-11-01,"SA","Tampa","High",137.7
"20315",2012-12-01,"SA","Tampa","High",139.53
"20316",2013-01-01,"SA","Tampa","High",141.88
"20317",2013-02-01,"SA","Tampa","High",143.35
"20318",2013-03-01,"SA","Tampa","High",145.57
"20319",2013-04-01,"SA","Tampa","High",146.81
"20320",2013-05-01,"SA","Tampa","High",147.67
"20321",2013-06-01,"SA","Tampa","High",149.41
"20322",2013-07-01,"SA","Tampa","High",151.35
"20323",2013-08-01,"SA","Tampa","High",153.6
"20324",2013-09-01,"SA","Tampa","High",154.95
"20325",2013-10-01,"SA","Tampa","High",156.34
"20326",2013-11-01,"SA","Tampa","High",157.46
"20327",2013-12-01,"SA","Tampa","High",158.81
"20328",2014-01-01,"SA","Tampa","High",160.45
"20329",2014-02-01,"SA","Tampa","High",161.4
"20330",2014-03-01,"SA","Tampa","High",159.94
"20331",2014-04-01,"SA","Tampa","High",160
"20332",2014-05-01,"SA","Tampa","High",161.12
"20333",2014-06-01,"SA","Tampa","High",161.4
"20334",2014-07-01,"SA","Tampa","High",161.37
"20335",2014-08-01,"SA","Tampa","High",161.55
"20336",2014-09-01,"SA","Tampa","High",162.58
"20337",2014-10-01,"SA","Tampa","High",164.82
"20338",2014-11-01,"SA","Tampa","High",167.14
"20339",2014-12-01,"SA","Tampa","High",167.81
"20340",2015-01-01,"SA","Tampa","High",167.94
"20341",2015-02-01,"SA","Tampa","High",169.92
"20342",2015-03-01,"SA","Tampa","High",170.77
"20343",2015-04-01,"SA","Tampa","High",170.29
"20344",2015-05-01,"SA","Tampa","High",169.53
"20345",2015-06-01,"SA","Tampa","High",168.31
"20346",2015-07-01,"SA","Tampa","High",168.35
"20347",2015-08-01,"SA","Tampa","High",169.17
"20348",2015-09-01,"SA","Tampa","High",171.09
"20349",2015-10-01,"SA","Tampa","High",172.91
"20350",2015-11-01,"SA","Tampa","High",174.3
"20351",1993-01-01,"NSA","Tampa","Middle",80.23
"20352",1993-02-01,"NSA","Tampa","Middle",79.89
"20353",1993-03-01,"NSA","Tampa","Middle",79.6
"20354",1993-04-01,"NSA","Tampa","Middle",80.2
"20355",1993-05-01,"NSA","Tampa","Middle",81.14
"20356",1993-06-01,"NSA","Tampa","Middle",81.96
"20357",1993-07-01,"NSA","Tampa","Middle",81.93
"20358",1993-08-01,"NSA","Tampa","Middle",82.25
"20359",1993-09-01,"NSA","Tampa","Middle",83.06
"20360",1993-10-01,"NSA","Tampa","Middle",83.01
"20361",1993-11-01,"NSA","Tampa","Middle",82.78
"20362",1993-12-01,"NSA","Tampa","Middle",82.34
"20363",1994-01-01,"NSA","Tampa","Middle",82.59
"20364",1994-02-01,"NSA","Tampa","Middle",82.95
"20365",1994-03-01,"NSA","Tampa","Middle",82.46
"20366",1994-04-01,"NSA","Tampa","Middle",82.18
"20367",1994-05-01,"NSA","Tampa","Middle",82.45
"20368",1994-06-01,"NSA","Tampa","Middle",82.54
"20369",1994-07-01,"NSA","Tampa","Middle",83.44
"20370",1994-08-01,"NSA","Tampa","Middle",83.85
"20371",1994-09-01,"NSA","Tampa","Middle",84.13
"20372",1994-10-01,"NSA","Tampa","Middle",83.91
"20373",1994-11-01,"NSA","Tampa","Middle",83.91
"20374",1994-12-01,"NSA","Tampa","Middle",84.21
"20375",1995-01-01,"NSA","Tampa","Middle",84.21
"20376",1995-02-01,"NSA","Tampa","Middle",84.11
"20377",1995-03-01,"NSA","Tampa","Middle",83.71
"20378",1995-04-01,"NSA","Tampa","Middle",83.65
"20379",1995-05-01,"NSA","Tampa","Middle",84.48
"20380",1995-06-01,"NSA","Tampa","Middle",84.88
"20381",1995-07-01,"NSA","Tampa","Middle",85.16
"20382",1995-08-01,"NSA","Tampa","Middle",85.35
"20383",1995-09-01,"NSA","Tampa","Middle",85.98
"20384",1995-10-01,"NSA","Tampa","Middle",86.34
"20385",1995-11-01,"NSA","Tampa","Middle",86.47
"20386",1995-12-01,"NSA","Tampa","Middle",86.12
"20387",1996-01-01,"NSA","Tampa","Middle",86.15
"20388",1996-02-01,"NSA","Tampa","Middle",86.1
"20389",1996-03-01,"NSA","Tampa","Middle",86.8
"20390",1996-04-01,"NSA","Tampa","Middle",86.79
"20391",1996-05-01,"NSA","Tampa","Middle",86.89
"20392",1996-06-01,"NSA","Tampa","Middle",87.41
"20393",1996-07-01,"NSA","Tampa","Middle",87.15
"20394",1996-08-01,"NSA","Tampa","Middle",87.52
"20395",1996-09-01,"NSA","Tampa","Middle",87.39
"20396",1996-10-01,"NSA","Tampa","Middle",87.82
"20397",1996-11-01,"NSA","Tampa","Middle",87.64
"20398",1996-12-01,"NSA","Tampa","Middle",87.74
"20399",1997-01-01,"NSA","Tampa","Middle",87.65
"20400",1997-02-01,"NSA","Tampa","Middle",87.29
"20401",1997-03-01,"NSA","Tampa","Middle",86.77
"20402",1997-04-01,"NSA","Tampa","Middle",87.2
"20403",1997-05-01,"NSA","Tampa","Middle",87.53
"20404",1997-06-01,"NSA","Tampa","Middle",88.54
"20405",1997-07-01,"NSA","Tampa","Middle",88.84
"20406",1997-08-01,"NSA","Tampa","Middle",89.09
"20407",1997-09-01,"NSA","Tampa","Middle",88.67
"20408",1997-10-01,"NSA","Tampa","Middle",89.15
"20409",1997-11-01,"NSA","Tampa","Middle",88.96
"20410",1997-12-01,"NSA","Tampa","Middle",89.1
"20411",1998-01-01,"NSA","Tampa","Middle",88.7
"20412",1998-02-01,"NSA","Tampa","Middle",89.07
"20413",1998-03-01,"NSA","Tampa","Middle",89.26
"20414",1998-04-01,"NSA","Tampa","Middle",90.07
"20415",1998-05-01,"NSA","Tampa","Middle",90.73
"20416",1998-06-01,"NSA","Tampa","Middle",91.21
"20417",1998-07-01,"NSA","Tampa","Middle",91.91
"20418",1998-08-01,"NSA","Tampa","Middle",92.02
"20419",1998-09-01,"NSA","Tampa","Middle",92.33
"20420",1998-10-01,"NSA","Tampa","Middle",92.69
"20421",1998-11-01,"NSA","Tampa","Middle",93.26
"20422",1998-12-01,"NSA","Tampa","Middle",93.03
"20423",1999-01-01,"NSA","Tampa","Middle",93.22
"20424",1999-02-01,"NSA","Tampa","Middle",93.11
"20425",1999-03-01,"NSA","Tampa","Middle",94.03
"20426",1999-04-01,"NSA","Tampa","Middle",94.94
"20427",1999-05-01,"NSA","Tampa","Middle",96.05
"20428",1999-06-01,"NSA","Tampa","Middle",97.07
"20429",1999-07-01,"NSA","Tampa","Middle",98.23
"20430",1999-08-01,"NSA","Tampa","Middle",98.62
"20431",1999-09-01,"NSA","Tampa","Middle",98.57
"20432",1999-10-01,"NSA","Tampa","Middle",99.31
"20433",1999-11-01,"NSA","Tampa","Middle",98.84
"20434",1999-12-01,"NSA","Tampa","Middle",100.03
"20435",2000-01-01,"NSA","Tampa","Middle",100
"20436",2000-02-01,"NSA","Tampa","Middle",100.61
"20437",2000-03-01,"NSA","Tampa","Middle",100.4
"20438",2000-04-01,"NSA","Tampa","Middle",101.69
"20439",2000-05-01,"NSA","Tampa","Middle",103.19
"20440",2000-06-01,"NSA","Tampa","Middle",103.78
"20441",2000-07-01,"NSA","Tampa","Middle",104.51
"20442",2000-08-01,"NSA","Tampa","Middle",105.08
"20443",2000-09-01,"NSA","Tampa","Middle",105.72
"20444",2000-10-01,"NSA","Tampa","Middle",106.1
"20445",2000-11-01,"NSA","Tampa","Middle",107.35
"20446",2000-12-01,"NSA","Tampa","Middle",109.41
"20447",2001-01-01,"NSA","Tampa","Middle",110.86
"20448",2001-02-01,"NSA","Tampa","Middle",111.67
"20449",2001-03-01,"NSA","Tampa","Middle",111.69
"20450",2001-04-01,"NSA","Tampa","Middle",112.93
"20451",2001-05-01,"NSA","Tampa","Middle",113.12
"20452",2001-06-01,"NSA","Tampa","Middle",114.32
"20453",2001-07-01,"NSA","Tampa","Middle",115.99
"20454",2001-08-01,"NSA","Tampa","Middle",118.4
"20455",2001-09-01,"NSA","Tampa","Middle",119.1
"20456",2001-10-01,"NSA","Tampa","Middle",119.16
"20457",2001-11-01,"NSA","Tampa","Middle",119.16
"20458",2001-12-01,"NSA","Tampa","Middle",120.08
"20459",2002-01-01,"NSA","Tampa","Middle",120.53
"20460",2002-02-01,"NSA","Tampa","Middle",120.84
"20461",2002-03-01,"NSA","Tampa","Middle",121.92
"20462",2002-04-01,"NSA","Tampa","Middle",123.27
"20463",2002-05-01,"NSA","Tampa","Middle",124.22
"20464",2002-06-01,"NSA","Tampa","Middle",126.17
"20465",2002-07-01,"NSA","Tampa","Middle",127.49
"20466",2002-08-01,"NSA","Tampa","Middle",128.76
"20467",2002-09-01,"NSA","Tampa","Middle",129.52
"20468",2002-10-01,"NSA","Tampa","Middle",130.61
"20469",2002-11-01,"NSA","Tampa","Middle",131.82
"20470",2002-12-01,"NSA","Tampa","Middle",132.79
"20471",2003-01-01,"NSA","Tampa","Middle",133.94
"20472",2003-02-01,"NSA","Tampa","Middle",135.87
"20473",2003-03-01,"NSA","Tampa","Middle",137.4
"20474",2003-04-01,"NSA","Tampa","Middle",138.54
"20475",2003-05-01,"NSA","Tampa","Middle",139.49
"20476",2003-06-01,"NSA","Tampa","Middle",140.84
"20477",2003-07-01,"NSA","Tampa","Middle",142.62
"20478",2003-08-01,"NSA","Tampa","Middle",144.42
"20479",2003-09-01,"NSA","Tampa","Middle",145.13
"20480",2003-10-01,"NSA","Tampa","Middle",146.11
"20481",2003-11-01,"NSA","Tampa","Middle",146.81
"20482",2003-12-01,"NSA","Tampa","Middle",147.94
"20483",2004-01-01,"NSA","Tampa","Middle",149.23
"20484",2004-02-01,"NSA","Tampa","Middle",150.42
"20485",2004-03-01,"NSA","Tampa","Middle",152.87
"20486",2004-04-01,"NSA","Tampa","Middle",154.62
"20487",2004-05-01,"NSA","Tampa","Middle",156.19
"20488",2004-06-01,"NSA","Tampa","Middle",159.41
"20489",2004-07-01,"NSA","Tampa","Middle",162.17
"20490",2004-08-01,"NSA","Tampa","Middle",165.96
"20491",2004-09-01,"NSA","Tampa","Middle",168.47
"20492",2004-10-01,"NSA","Tampa","Middle",171.3
"20493",2004-11-01,"NSA","Tampa","Middle",173.17
"20494",2004-12-01,"NSA","Tampa","Middle",175.94
"20495",2005-01-01,"NSA","Tampa","Middle",179.15
"20496",2005-02-01,"NSA","Tampa","Middle",182.02
"20497",2005-03-01,"NSA","Tampa","Middle",186.01
"20498",2005-04-01,"NSA","Tampa","Middle",189.55
"20499",2005-05-01,"NSA","Tampa","Middle",193.23
"20500",2005-06-01,"NSA","Tampa","Middle",198.79
"20501",2005-07-01,"NSA","Tampa","Middle",204.73
"20502",2005-08-01,"NSA","Tampa","Middle",211.35
"20503",2005-09-01,"NSA","Tampa","Middle",217.31
"20504",2005-10-01,"NSA","Tampa","Middle",222.73
"20505",2005-11-01,"NSA","Tampa","Middle",227.06
"20506",2005-12-01,"NSA","Tampa","Middle",230.29
"20507",2006-01-01,"NSA","Tampa","Middle",233.21
"20508",2006-02-01,"NSA","Tampa","Middle",235.76
"20509",2006-03-01,"NSA","Tampa","Middle",238.96
"20510",2006-04-01,"NSA","Tampa","Middle",240.99
"20511",2006-05-01,"NSA","Tampa","Middle",242.94
"20512",2006-06-01,"NSA","Tampa","Middle",244.19
"20513",2006-07-01,"NSA","Tampa","Middle",244.92
"20514",2006-08-01,"NSA","Tampa","Middle",244.11
"20515",2006-09-01,"NSA","Tampa","Middle",242.72
"20516",2006-10-01,"NSA","Tampa","Middle",241.86
"20517",2006-11-01,"NSA","Tampa","Middle",239.19
"20518",2006-12-01,"NSA","Tampa","Middle",239.38
"20519",2007-01-01,"NSA","Tampa","Middle",237.72
"20520",2007-02-01,"NSA","Tampa","Middle",236.63
"20521",2007-03-01,"NSA","Tampa","Middle",233.58
"20522",2007-04-01,"NSA","Tampa","Middle",230.97
"20523",2007-05-01,"NSA","Tampa","Middle",229.2
"20524",2007-06-01,"NSA","Tampa","Middle",225.11
"20525",2007-07-01,"NSA","Tampa","Middle",221.54
"20526",2007-08-01,"NSA","Tampa","Middle",217.65
"20527",2007-09-01,"NSA","Tampa","Middle",214.55
"20528",2007-10-01,"NSA","Tampa","Middle",212.04
"20529",2007-11-01,"NSA","Tampa","Middle",207.81
"20530",2007-12-01,"NSA","Tampa","Middle",205.38
"20531",2008-01-01,"NSA","Tampa","Middle",199.46
"20532",2008-02-01,"NSA","Tampa","Middle",194.49
"20533",2008-03-01,"NSA","Tampa","Middle",188.28
"20534",2008-04-01,"NSA","Tampa","Middle",183.89
"20535",2008-05-01,"NSA","Tampa","Middle",182.65
"20536",2008-06-01,"NSA","Tampa","Middle",180.24
"20537",2008-07-01,"NSA","Tampa","Middle",178.91
"20538",2008-08-01,"NSA","Tampa","Middle",173.49
"20539",2008-09-01,"NSA","Tampa","Middle",171.56
"20540",2008-10-01,"NSA","Tampa","Middle",166.14
"20541",2008-11-01,"NSA","Tampa","Middle",162.52
"20542",2008-12-01,"NSA","Tampa","Middle",156.19
"20543",2009-01-01,"NSA","Tampa","Middle",151.56
"20544",2009-02-01,"NSA","Tampa","Middle",147.59
"20545",2009-03-01,"NSA","Tampa","Middle",142.06
"20546",2009-04-01,"NSA","Tampa","Middle",140.39
"20547",2009-05-01,"NSA","Tampa","Middle",140.71
"20548",2009-06-01,"NSA","Tampa","Middle",138.98
"20549",2009-07-01,"NSA","Tampa","Middle",139.08
"20550",2009-08-01,"NSA","Tampa","Middle",139.13
"20551",2009-09-01,"NSA","Tampa","Middle",139.7
"20552",2009-10-01,"NSA","Tampa","Middle",138.11
"20553",2009-11-01,"NSA","Tampa","Middle",138.58
"20554",2009-12-01,"NSA","Tampa","Middle",137.24
"20555",2010-01-01,"NSA","Tampa","Middle",135.83
"20556",2010-02-01,"NSA","Tampa","Middle",133.39
"20557",2010-03-01,"NSA","Tampa","Middle",131.36
"20558",2010-04-01,"NSA","Tampa","Middle",132.15
"20559",2010-05-01,"NSA","Tampa","Middle",133.86
"20560",2010-06-01,"NSA","Tampa","Middle",135.77
"20561",2010-07-01,"NSA","Tampa","Middle",134.78
"20562",2010-08-01,"NSA","Tampa","Middle",133.16
"20563",2010-09-01,"NSA","Tampa","Middle",129.68
"20564",2010-10-01,"NSA","Tampa","Middle",128.53
"20565",2010-11-01,"NSA","Tampa","Middle",128.36
"20566",2010-12-01,"NSA","Tampa","Middle",127.14
"20567",2011-01-01,"NSA","Tampa","Middle",125.11
"20568",2011-02-01,"NSA","Tampa","Middle",122.5
"20569",2011-03-01,"NSA","Tampa","Middle",120.43
"20570",2011-04-01,"NSA","Tampa","Middle",119.27
"20571",2011-05-01,"NSA","Tampa","Middle",119.62
"20572",2011-06-01,"NSA","Tampa","Middle",119.83
"20573",2011-07-01,"NSA","Tampa","Middle",120.19
"20574",2011-08-01,"NSA","Tampa","Middle",118.98
"20575",2011-09-01,"NSA","Tampa","Middle",118.08
"20576",2011-10-01,"NSA","Tampa","Middle",118.53
"20577",2011-11-01,"NSA","Tampa","Middle",117.75
"20578",2011-12-01,"NSA","Tampa","Middle",117.56
"20579",2012-01-01,"NSA","Tampa","Middle",116.96
"20580",2012-02-01,"NSA","Tampa","Middle",115.73
"20581",2012-03-01,"NSA","Tampa","Middle",115.28
"20582",2012-04-01,"NSA","Tampa","Middle",116.49
"20583",2012-05-01,"NSA","Tampa","Middle",120.46
"20584",2012-06-01,"NSA","Tampa","Middle",122.59
"20585",2012-07-01,"NSA","Tampa","Middle",123.29
"20586",2012-08-01,"NSA","Tampa","Middle",124.17
"20587",2012-09-01,"NSA","Tampa","Middle",124.49
"20588",2012-10-01,"NSA","Tampa","Middle",125.18
"20589",2012-11-01,"NSA","Tampa","Middle",126.06
"20590",2012-12-01,"NSA","Tampa","Middle",125.54
"20591",2013-01-01,"NSA","Tampa","Middle",126.73
"20592",2013-02-01,"NSA","Tampa","Middle",128.49
"20593",2013-03-01,"NSA","Tampa","Middle",132.71
"20594",2013-04-01,"NSA","Tampa","Middle",134.94
"20595",2013-05-01,"NSA","Tampa","Middle",136.65
"20596",2013-06-01,"NSA","Tampa","Middle",138.94
"20597",2013-07-01,"NSA","Tampa","Middle",143.43
"20598",2013-08-01,"NSA","Tampa","Middle",147.02
"20599",2013-09-01,"NSA","Tampa","Middle",148.53
"20600",2013-10-01,"NSA","Tampa","Middle",148.43
"20601",2013-11-01,"NSA","Tampa","Middle",148.53
"20602",2013-12-01,"NSA","Tampa","Middle",148.79
"20603",2014-01-01,"NSA","Tampa","Middle",150.15
"20604",2014-02-01,"NSA","Tampa","Middle",148.28
"20605",2014-03-01,"NSA","Tampa","Middle",150.51
"20606",2014-04-01,"NSA","Tampa","Middle",152.39
"20607",2014-05-01,"NSA","Tampa","Middle",154.77
"20608",2014-06-01,"NSA","Tampa","Middle",156.07
"20609",2014-07-01,"NSA","Tampa","Middle",157.5
"20610",2014-08-01,"NSA","Tampa","Middle",158.18
"20611",2014-09-01,"NSA","Tampa","Middle",159.51
"20612",2014-10-01,"NSA","Tampa","Middle",159.99
"20613",2014-11-01,"NSA","Tampa","Middle",160.51
"20614",2014-12-01,"NSA","Tampa","Middle",158.96
"20615",2015-01-01,"NSA","Tampa","Middle",159.56
"20616",2015-02-01,"NSA","Tampa","Middle",159.93
"20617",2015-03-01,"NSA","Tampa","Middle",163.45
"20618",2015-04-01,"NSA","Tampa","Middle",163.95
"20619",2015-05-01,"NSA","Tampa","Middle",165.19
"20620",2015-06-01,"NSA","Tampa","Middle",166.67
"20621",2015-07-01,"NSA","Tampa","Middle",168.86
"20622",2015-08-01,"NSA","Tampa","Middle",170.49
"20623",2015-09-01,"NSA","Tampa","Middle",171.63
"20624",2015-10-01,"NSA","Tampa","Middle",173.59
"20625",2015-11-01,"NSA","Tampa","Middle",174.84
"20626",1993-01-01,"SA","Tampa","Middle",80.32
"20627",1993-02-01,"SA","Tampa","Middle",80.12
"20628",1993-03-01,"SA","Tampa","Middle",80.28
"20629",1993-04-01,"SA","Tampa","Middle",80.66
"20630",1993-05-01,"SA","Tampa","Middle",81.29
"20631",1993-06-01,"SA","Tampa","Middle",81.74
"20632",1993-07-01,"SA","Tampa","Middle",81.75
"20633",1993-08-01,"SA","Tampa","Middle",81.99
"20634",1993-09-01,"SA","Tampa","Middle",82.62
"20635",1993-10-01,"SA","Tampa","Middle",82.67
"20636",1993-11-01,"SA","Tampa","Middle",82.54
"20637",1993-12-01,"SA","Tampa","Middle",82.34
"20638",1994-01-01,"SA","Tampa","Middle",82.67
"20639",1994-02-01,"SA","Tampa","Middle",83.24
"20640",1994-03-01,"SA","Tampa","Middle",83.16
"20641",1994-04-01,"SA","Tampa","Middle",82.7
"20642",1994-05-01,"SA","Tampa","Middle",82.63
"20643",1994-06-01,"SA","Tampa","Middle",82.28
"20644",1994-07-01,"SA","Tampa","Middle",83.26
"20645",1994-08-01,"SA","Tampa","Middle",83.55
"20646",1994-09-01,"SA","Tampa","Middle",83.7
"20647",1994-10-01,"SA","Tampa","Middle",83.53
"20648",1994-11-01,"SA","Tampa","Middle",83.68
"20649",1994-12-01,"SA","Tampa","Middle",84.2
"20650",1995-01-01,"SA","Tampa","Middle",84.32
"20651",1995-02-01,"SA","Tampa","Middle",84.44
"20652",1995-03-01,"SA","Tampa","Middle",84.4
"20653",1995-04-01,"SA","Tampa","Middle",84.18
"20654",1995-05-01,"SA","Tampa","Middle",84.68
"20655",1995-06-01,"SA","Tampa","Middle",84.61
"20656",1995-07-01,"SA","Tampa","Middle",84.93
"20657",1995-08-01,"SA","Tampa","Middle",85.01
"20658",1995-09-01,"SA","Tampa","Middle",85.57
"20659",1995-10-01,"SA","Tampa","Middle",85.93
"20660",1995-11-01,"SA","Tampa","Middle",86.27
"20661",1995-12-01,"SA","Tampa","Middle",86.1
"20662",1996-01-01,"SA","Tampa","Middle",86.31
"20663",1996-02-01,"SA","Tampa","Middle",86.47
"20664",1996-03-01,"SA","Tampa","Middle",87.5
"20665",1996-04-01,"SA","Tampa","Middle",87.31
"20666",1996-05-01,"SA","Tampa","Middle",87.09
"20667",1996-06-01,"SA","Tampa","Middle",87.14
"20668",1996-07-01,"SA","Tampa","Middle",86.82
"20669",1996-08-01,"SA","Tampa","Middle",87.13
"20670",1996-09-01,"SA","Tampa","Middle",87.04
"20671",1996-10-01,"SA","Tampa","Middle",87.4
"20672",1996-11-01,"SA","Tampa","Middle",87.5
"20673",1996-12-01,"SA","Tampa","Middle",87.7
"20674",1997-01-01,"SA","Tampa","Middle",87.87
"20675",1997-02-01,"SA","Tampa","Middle",87.68
"20676",1997-03-01,"SA","Tampa","Middle",87.47
"20677",1997-04-01,"SA","Tampa","Middle",87.65
"20678",1997-05-01,"SA","Tampa","Middle",87.72
"20679",1997-06-01,"SA","Tampa","Middle",88.27
"20680",1997-07-01,"SA","Tampa","Middle",88.43
"20681",1997-08-01,"SA","Tampa","Middle",88.65
"20682",1997-09-01,"SA","Tampa","Middle",88.38
"20683",1997-10-01,"SA","Tampa","Middle",88.76
"20684",1997-11-01,"SA","Tampa","Middle",88.92
"20685",1997-12-01,"SA","Tampa","Middle",89.05
"20686",1998-01-01,"SA","Tampa","Middle",88.92
"20687",1998-02-01,"SA","Tampa","Middle",89.45
"20688",1998-03-01,"SA","Tampa","Middle",89.97
"20689",1998-04-01,"SA","Tampa","Middle",90.47
"20690",1998-05-01,"SA","Tampa","Middle",90.92
"20691",1998-06-01,"SA","Tampa","Middle",90.95
"20692",1998-07-01,"SA","Tampa","Middle",91.43
"20693",1998-08-01,"SA","Tampa","Middle",91.53
"20694",1998-09-01,"SA","Tampa","Middle",92.06
"20695",1998-10-01,"SA","Tampa","Middle",92.34
"20696",1998-11-01,"SA","Tampa","Middle",93.33
"20697",1998-12-01,"SA","Tampa","Middle",92.96
"20698",1999-01-01,"SA","Tampa","Middle",93.44
"20699",1999-02-01,"SA","Tampa","Middle",93.46
"20700",1999-03-01,"SA","Tampa","Middle",94.74
"20701",1999-04-01,"SA","Tampa","Middle",95.29
"20702",1999-05-01,"SA","Tampa","Middle",96.27
"20703",1999-06-01,"SA","Tampa","Middle",96.84
"20704",1999-07-01,"SA","Tampa","Middle",97.71
"20705",1999-08-01,"SA","Tampa","Middle",98.07
"20706",1999-09-01,"SA","Tampa","Middle",98.25
"20707",1999-10-01,"SA","Tampa","Middle",99
"20708",1999-11-01,"SA","Tampa","Middle",99
"20709",1999-12-01,"SA","Tampa","Middle",99.97
"20710",2000-01-01,"SA","Tampa","Middle",100.18
"20711",2000-02-01,"SA","Tampa","Middle",100.94
"20712",2000-03-01,"SA","Tampa","Middle",101.07
"20713",2000-04-01,"SA","Tampa","Middle",102.03
"20714",2000-05-01,"SA","Tampa","Middle",103.48
"20715",2000-06-01,"SA","Tampa","Middle",103.63
"20716",2000-07-01,"SA","Tampa","Middle",103.99
"20717",2000-08-01,"SA","Tampa","Middle",104.47
